country_txt,region,eventid,attacktype1_txt,target1,nwound,nkill,killHurtRatio
United States,colorado,200205060006,Bombing/Explosion,Civilians in the United States Midwest,0,0,NA
United States,texas,200205070002,Bombing/Explosion,Civilians in the United States Midwest,0,0,NA
United States,pennsylvania,200205130001,Bombing/Explosion,Residents of Princeton and Summerdale Avenues in Philadelphia,0,0,NA
United States,florida,200206030002,Facility/Infrastructure Attack,"The Cuban-American National Foundation Headquarters in Miami, Florida",0,0,NA
United States,florida,200206030003,Facility/Infrastructure Attack,"Headquarters offices of Cuban terror group Alpha 66 in Miami, Florida",0,0,NA
United States,washington,200207100001,Bombing/Explosion,"The Marsh Apartment Buildings in Seattle, Washington",0,0,NA
United States,pennsylvania,200208110011,Facility/Infrastructure Attack,"U.S. Forest Service Northeast Research Station in Irvine, PA",0,0,NA
United States,michigan,200208180001,Facility/Infrastructure Attack,"private residence nearing completion of construction, near Frains Lake Road in Washtenaw County, MI",0,0,NA
United States,michigan,200209020005,Facility/Infrastructure Attack,"private residence under construction, on Old Oak Drive in Washtenaw County, MI",0,0,NA
United States,virginia,200209210002,Facility/Infrastructure Attack,"A crane at building site in Richmond, Virginia",0,0,NA
United States,newyork,200210030002,Armed Assault,United Nations Secretariat Building,0,0,NA
United States,pennsylvania,200211260005,Facility/Infrastructure Attack,"The Midnick Brothers Mink Farm in Eerie, Pennsylvania",0,0,NA
United States,pennsylvania,200301010016,Facility/Infrastructure Attack,"The Bob Feranno Ford Lincoln Mercury Dealership in Girard, Pennsylvania",0,0,NA
United States,washington,200301200008,Facility/Infrastructure Attack,"McDonald's fast food restaurant across the street from the Space needle in Seattle, WA",0,0,NA
United States,california,200303030004,Facility/Infrastructure Attack,"A McDonalds restaurant in Chico, California",0,0,NA
United States,california,200303100006,Facility/Infrastructure Attack,"A McDonalds restaurant in Chico, California",0,0,NA
United States,newmexico,200303110010,Bombing/Explosion,A McDonald's restaurant in Albuquerque,0,0,NA
United States,newmexico,200303110011,Bombing/Explosion,A McDonald's restaurant in Albuquerque,0,0,NA
United States,newmexico,200303110012,Bombing/Explosion,An Arby's restaurant in Albuquerque,0,0,NA
United States,districtofcolumbia,200303170005,Bombing/Explosion,Constitution Gardens,0,0,NA
United States,michigan,200303210008,Facility/Infrastructure Attack,"luxury home under construction in the Mystic Forest subdivision in Superior Township, MI",0,0,NA
United States,michigan,200303210009,Facility/Infrastructure Attack,"luxury home under construction in the Mystic Forest subdivision in Superior Township, MI",0,0,NA
United States,california,200303220010,Facility/Infrastructure Attack,"Rancho Veal plant in Petaluma, CA",0,0,NA
United States,alabama,200303290006,Facility/Infrastructure Attack,"The Naval Recruitment Headquarters in Montgomery, Alabama",0,0,NA
United States,california,200303310004,Facility/Infrastructure Attack,"March Air Force Reserve Base in Riverside County, California",0,0,NA
United States,illinois,200304140008,Facility/Infrastructure Attack,"A store in Chicago, Illinois, that sold the meat of endangered animal meat",0,0,NA
United States,california,200305040005,Facility/Infrastructure Attack,"new SUVs at the Wittmeier Auto Center dealership in Chico, CA",0,0,NA
United States,florida,200305250005,Facility/Infrastructure Attack,Office of Dr. Michael Benjamin,0,0,NA
United States,michigan,200306010004,Facility/Infrastructure Attack,"Two luxury homes in Macomb County, Michigan",0,0,NA
United States,california,200306030003,Facility/Infrastructure Attack,"homes under construction in the Sterling Oaks Development in Chico, CA",0,0,NA
United States,california,200306050002,Facility/Infrastructure Attack,"new stores being built at shopping center at East 20th Street and Forest Avenue in Chico, CA",0,0,NA
United States,california,200308010002,Facility/Infrastructure Attack,"The University Town Centre community in La Jolla, California",0,0,NA
United States,california,200308220001,Facility/Infrastructure Attack,"The Clippinger Chevrolet dealership in West Covina, California",0,0,NA
United States,california,200308280001,Bombing/Explosion,The Chiron Corporation campus in Emeryville California.,0,0,NA
United States,indiana,200309060004,Facility/Infrastructure Attack,Planned Parenthood of Greater Indiana,0,0,NA
United States,michigan,200309220003,Facility/Infrastructure Attack,"The Ice Mountain Spring Water Company's water pumping station in Martiny Township, Michigan",0,0,NA
United States,washington,200309240007,Facility/Infrastructure Attack,"Wegner Hall, part of the veterinary college at Washington State University",0,0,NA
United States,california,200309260005,Bombing/Explosion,"Shaklee Headquarters in Pleasanton, California",0,0,NA
United States,california,200309290003,Facility/Infrastructure Attack,Avalon Point housing development,0,0,NA
United States,california,200309290004,Facility/Infrastructure Attack,Bordeaux housing Tract,0,0,NA
United States,southcarolina,200310150003,Unarmed Assault,"The Federal Carrier Safety Administration within the U.S. Department of Transportation in Greenville, South Carolina.",0,0,NA
United States,minnesota,200310250002,Facility/Infrastructure Attack,"mansion home nearing completion in Forest Lake, MN",0,0,NA
United States,districtofcolumbia,200311120005,Unarmed Assault,The White House,0,0,NA
United States,indiana,200311180007,Facility/Infrastructure Attack,"CANDLES, Terre Haute Indiana",0,0,NA
United States,districtofcolumbia,200402020010,Facility/Infrastructure Attack,The office of U.S. Senate Majority leader Bill Frist in Washington D.C.,0,0,NA
United States,virginia,200402070001,Facility/Infrastructure Attack,"Hollymead Town Center construction site in Charlottesville, where the area was being cleared to build new apartments",0,0,NA
United States,oklahoma,200404010004,Facility/Infrastructure Attack,"Temple B'nai Israel, Oklahoma City",0,0,NA
United States,washington,200404200008,Facility/Infrastructure Attack,"Luxury homes in Snohomish, Washington",0,0,NA
United States,utah,200406140004,Facility/Infrastructure Attack,"A Stock Building Supply lumber warehouse in West Jordan, Utah",0,0,NA
United States,florida,200407020005,Facility/Infrastructure Attack,WomanCare Center,0,0,NA
United States,utah,200407080004,Facility/Infrastructure Attack,"Ellsworth Farm at Brigham Young University in Provo, Utah",0,0,NA
United States,maryland,200412090005,Facility/Infrastructure Attack,Homes in housing development under construction in Maryland,0,0,NA
United States,california,200412270004,Facility/Infrastructure Attack,"two homes under construction by Verdera Models construction, in the Twelve Bridge Development in Lincoln, CA",0,0,NA
United States,newhampshire,200501010007,Facility/Infrastructure Attack,office trailer owned by T.R. Dillon Logging,0,0,NA
United States,california,200501120006,Facility/Infrastructure Attack,"commercial building under construction at the Parkhill Professional Center in Auburn, CA",0,0,NA
United States,california,200502070008,Bombing/Explosion,Jackson Rancheria Band members of the tribe,0,0,NA
United States,california,200502130002,Bombing/Explosion,"Placer County Superior Courthouse in Auburn, CA",0,0,NA
United States,california,200502150001,Bombing/Explosion,"offices of the Department of Motor Vehicles in Auburn, CA",0,0,NA
United States,newmexico,200502170002,Facility/Infrastructure Attack,"private residence under construction in Volcano Cliffs development in Albuquerque, NM",0,0,NA
United States,virginia,200503140003,Unarmed Assault,The Pentagon,0,0,NA
United States,indiana,200503190014,Facility/Infrastructure Attack,Planned Parenthood of Indiana,0,0,NA
United States,indiana,200503300004,Facility/Infrastructure Attack,Planned Parenthood of Indiana,0,0,NA
United States,massachusetts,200504130004,Bombing/Explosion,John B. DeValles Elementary School,0,0,NA
United States,washington,200504130009,Facility/Infrastructure Attack,"home under construction in Sammamish, WA",0,0,NA
United States,washington,200504130010,Facility/Infrastructure Attack,"home under construction in Sammamish, WA",0,0,NA
United States,newyork,200505050002,Bombing/Explosion,The office of the British Consulate in New York City,0,0,NA
United States,florida,200507040009,Facility/Infrastructure Attack,Presidential Women's Center,0,0,NA
United States,newhampshire,200507080006,Facility/Infrastructure Attack,"three logging vehicles owned by T.R. Dillon Logging in Success, NH",0,0,NA
United States,california,200509000001,Facility/Infrastructure Attack,"Guerdon Stuckey, Animal Services Director",0,0,NA
United States,maryland,200511200004,Bombing/Explosion,"the development known as Hagers Crossing in Hagerstown, Maryland",0,0,NA
United States,california,200511290003,Bombing/Explosion,Pacific Nissan car dealership,0,0,NA
United States,california,200511290004,Bombing/Explosion,Guy Hill Cadillac car dealership,0,0,NA
United States,ohio,200512200004,Bombing/Explosion,Islamic Association of Cincinnati,0,0,NA
United States,washington,200601170007,Facility/Infrastructure Attack,House belonging to Karla and Mark Verbarendse,0,0,NA
United States,northcarolina,200603030013,Unarmed Assault,"Students gathered the University of North Carolina campus in an area called ""The Pit""",9,0,0
United States,california,200606300004,Bombing/Explosion,"Lynn Fairbanks, a University of California – Los Angeles (UCLA) professor of psychiatry and behavioral sciences",0,0,NA
United States,california,200607120007,Bombing/Explosion,Unknown,0,0,NA
United States,washington,200607280004,Armed Assault,Jewish Federation of Greater Seattle,5,1,0.2
United States,iowa,200609110007,Facility/Infrastructure Attack,Edgerton Women's Health Center,0,0,NA
United States,colorado,200703180002,Facility/Infrastructure Attack,Sports utility vehicles owned by private citizens,0,0,NA
United States,colorado,200703200003,Facility/Infrastructure Attack,"Sports utility vehicle owned by private citizens, Josh and Jennifer Rudolph",0,0,NA
United States,colorado,200703210007,Facility/Infrastructure Attack,Sports utility vehicles owned by private citizens,0,0,NA
United States,texas,200704250006,Bombing/Explosion,Austin Women's Health Center,0,0,NA
United States,virginia,200705090002,Facility/Infrastructure Attack,Planned Parenthood of Southeastern Virginia,0,0,NA
United States,california,200706240004,Facility/Infrastructure Attack,"UCLA Professor, Arthur Rosenbaum's personal vehicle",0,0,NA
United States,california,200710200003,Facility/Infrastructure Attack,Edythe London,0,0,NA
United States,newyork,200710260003,Bombing/Explosion,Mexican Consulate in New York.,0,0,NA
United States,newmexico,200712060011,Facility/Infrastructure Attack,Office of Dr. Curtis Boyd,0,0,NA
United States,california,200802050002,Facility/Infrastructure Attack,Edythe London residence,0,0,NA
United States,tennessee,200802090004,Facility/Infrastructure Attack,Islamic Center of Columbia,0,0,NA
United States,california,200802170007,Facility/Infrastructure Attack,Six Rivers Planned Parenthood,0,0,NA
United States,california,200802170011,Facility/Infrastructure Attack,Planned Parenthood facility,0,0,NA
United States,washington,200803020012,Facility/Infrastructure Attack,A housing development located in Woodinville was targeted,0,0,NA
United States,newyork,200803060004,Bombing/Explosion,Joint Armed Forces Career Center,0,0,NA
United States,missouri,200804070005,Facility/Infrastructure Attack,A pylon at a railroad site,0,0,NA
United States,missouri,200804070006,Facility/Infrastructure Attack,A rail car was targeted in Kansas City.,0,0,NA
United States,florida,200804220011,Facility/Infrastructure Attack,The Chabad House synagogue in Miami Beach,0,0,NA
United States,california,200804250010,Bombing/Explosion,A FedEx building in San Diego,0,0,NA
United States,oregon,200805260017,Facility/Infrastructure Attack,The yard of a civilian family,0,0,NA
United States,newmexico,200806140008,Unarmed Assault,U.S. Border Patrol agents riding all terrain vehicles,0,0,NA
United States,california,200807250030,Armed Assault,The two assailants targeted an Irish tourist.,1,0,0
United States,tennessee,200807270001,Armed Assault,The Tennessee Valley Unitarian Universalist Church,7,2,0.2857142857142857
United States,california,200808020023,Facility/Infrastructure Attack,Molecular biologist David Feldheim,1,0,0
United States,california,200808020036,Facility/Infrastructure Attack,An unidentified researcher,1,0,0
United States,massachusetts,200811050008,Facility/Infrastructure Attack,The church was a notable black church.,2,0,0
United States,california,200811140015,Unarmed Assault,"A Hispanic teen was beaten to near death in the Jackson Mobile Home Park, on South Elk Street of Hemet, California.",1,0,0
United States,california,200903070010,Facility/Infrastructure Attack,The vehicle of a UCLA neuroscientist was the target of this attack.,0,0,NA
United States,arizona,200905300002,Armed Assault,Raul Flores and his family,1,2,2
United States,kansas,200905310017,Armed Assault,"The target was Dr. George Tiller, a late term abortion doctor.",0,1,Inf
